fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g
167740,"Puddings, chocolate flavor, low calorie, regular, dry mix",sr_legacy_food,19,2019-04-01,365.0,10.08,3.0,74.42
167741,"Puddings, all flavors except chocolate, low calorie, regular, dry mix",sr_legacy_food,19,2019-04-01,351.5,1.6,0.1,86.04
167742,"Mollusks, scallop, (bay and sea), cooked, steamed",sr_legacy_food,15,2019-04-01,111.4,20.54,0.84,5.41
167743,"Syrup, Cane",sr_legacy_food,19,2019-04-01,292.6,0.0,0.0,73.14
167744,"Mollusks, snail, raw",sr_legacy_food,15,2019-04-01,85.0,16.1,1.4,2.0
167745,"Turtle, green, raw",sr_legacy_food,15,2019-04-01,83.7,19.8,0.5,0.0
167746,"Lemons, raw, without peel",sr_legacy_food,9,2019-04-01,44.4,1.1,0.3,9.32
167747,"Lemon juice, raw",sr_legacy_food,9,2019-04-01,31.2,0.35,0.24,6.9
167748,"Lemon juice from concentrate, canned or bottled",sr_legacy_food,9,2019-04-01,24.9,0.45,0.07,5.62
167749,"Lemon peel, raw",sr_legacy_food,9,2019-04-01,72.7,1.5,0.3,16.0
167750,"Prickly pears, raw",sr_legacy_food,9,2019-04-01,45.8,0.73,0.51,9.57
167751,"Plums, dried (prunes), stewed, without added sugar",sr_legacy_food,9,2019-04-01,117.6,0.96,0.16,28.08
167752,"Plums, dried (prunes), stewed, with added sugar",sr_legacy_food,9,2019-04-01,137.9,1.09,0.22,32.88
167753,"Prune juice, canned",sr_legacy_food,9,2019-04-01,72.5,0.61,0.03,17.45
167754,"Pummelo, raw",sr_legacy_food,9,2019-04-01,41.9,0.76,0.04,9.62
167755,"Raspberries, raw",sr_legacy_food,9,2019-04-01,58.4,1.2,0.65,11.94
167756,"Raspberries, canned, red, heavy syrup pack, solids and liquids",sr_legacy_food,9,2019-04-01,97.8,0.83,0.12,23.36
167757,"Raspberries, frozen, red, sweetened",sr_legacy_food,9,2019-04-01,108.9,0.7,0.16,26.16
167758,"Rhubarb, raw",sr_legacy_food,9,2019-04-01,23.6,0.9,0.2,4.54
167759,"Sapodilla, raw",sr_legacy_food,9,2019-04-01,91.5,0.44,1.1,19.96
167760,"Sapote, mamey, raw",sr_legacy_food,9,2019-04-01,138.3,1.45,0.46,32.1
167761,"Soursop, raw",sr_legacy_food,9,2019-04-01,74.1,1.0,0.3,16.84
167762,"Strawberries, raw",sr_legacy_food,9,2019-04-01,36.1,0.67,0.3,7.68
167763,"Tamarinds, raw",sr_legacy_food,9,2019-04-01,266.6,2.8,0.6,62.5
167764,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",sr_legacy_food,9,2019-04-01,92.0,0.41,0.1,22.36
167765,"Watermelon, raw",sr_legacy_food,9,2019-04-01,34.0,0.61,0.15,7.55
167766,"Maraschino cherries, canned, drained",sr_legacy_food,9,2019-04-01,170.6,0.22,0.21,41.97
167767,"Pineapple, canned, juice pack, drained",sr_legacy_food,9,2019-04-01,65.3,0.51,0.11,15.56
167768,"Apricots, canned, heavy syrup, drained",sr_legacy_food,9,2019-04-01,88.8,0.64,0.11,21.31
167769,"Cherries, sour, canned, water pack, drained",sr_legacy_food,9,2019-04-01,46.4,0.69,0.21,10.45
167770,"Cherries, sweet, canned, pitted, heavy syrup, drained",sr_legacy_food,9,2019-04-01,89.1,0.73,0.21,21.07
167771,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",sr_legacy_food,9,2019-04-01,46.8,0.1,0.13,11.3
167772,"Applesauce, canned, unsweetened, with added ascorbic acid",sr_legacy_food,9,2019-04-01,46.7,0.17,0.1,11.27
167773,"Applesauce, canned, sweetened, with salt",sr_legacy_food,9,2019-04-01,82.0,0.18,0.18,19.91
167774,"Grapefruit juice, pink, raw",sr_legacy_food,9,2019-04-01,39.7,0.5,0.1,9.2
167775,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid",sr_legacy_food,9,2019-04-01,47.6,0.14,0.1,11.54
167776,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,9,2019-04-01,63.0,0.39,0.16,15.01
167777,"Pears, raw, red anjou",sr_legacy_food,9,2019-04-01,62.3,0.33,0.14,14.94
167778,"Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,9,2019-04-01,66.6,0.36,0.09,16.1
167779,"Pears, raw, green anjou (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,9,2019-04-01,65.8,0.44,0.1,15.79
167780,Prune puree,sr_legacy_food,9,2019-04-01,270.6,2.1,0.2,65.1
167781,Candied fruit,sr_legacy_food,9,2019-04-01,333.0,0.34,0.07,82.74
167782,"Abiyuch, raw",sr_legacy_food,9,2019-04-01,77.3,1.5,0.1,17.6
167783,"Rowal, raw",sr_legacy_food,9,2019-04-01,122.8,2.3,2.0,23.9
167784,"Guava nectar, canned, with added ascorbic acid",sr_legacy_food,9,2019-04-01,65.9,0.09,0.06,16.25
167785,"Mango nectar, canned",sr_legacy_food,9,2019-04-01,53.5,0.11,0.06,13.12
167786,"Tamarind nectar, canned",sr_legacy_food,9,2019-04-01,60.4,0.09,0.12,14.73
167787,"Pomegranate juice, bottled",sr_legacy_food,9,2019-04-01,55.7,0.15,0.29,13.13
167788,"Nance, canned, syrup, drained",sr_legacy_food,9,2019-04-01,104.9,0.56,1.28,22.79
167789,"Nance, frozen, unsweetened",sr_legacy_food,9,2019-04-01,81.0,0.66,1.16,16.97
167790,"Naranjilla (lulo) pulp, frozen, unsweetened",sr_legacy_food,9,2019-04-01,27.3,0.44,0.22,5.9
167791,Horned melon (Kiwano),sr_legacy_food,9,2019-04-01,48.7,1.78,1.26,7.56
167792,Orange Pineapple Juice Blend,sr_legacy_food,9,2019-04-01,51.2,0.41,0.08,12.2
167793,"Apples, raw, fuji, with skin (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,9,2019-04-01,63.3,0.2,0.18,15.22
167794,"Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E",sr_legacy_food,9,2019-04-01,50.0,0.68,0.12,11.54
167795,"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO",sr_legacy_food,9,2019-04-01,61.7,0.42,0.0,15.0
167796,"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE",sr_legacy_food,9,2019-04-01,54.9,0.6,0.26,12.53
167797,"Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST",sr_legacy_food,9,2019-04-01,46.3,0.63,0.02,10.9
167798,"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS",sr_legacy_food,9,2019-04-01,57.6,0.63,0.33,13.04
167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",sr_legacy_food,9,2019-04-01,53.9,0.44,0.3,12.37
167800,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",sr_legacy_food,9,2019-04-01,48.0,0.12,0.17,11.49
167801,"Lemon juice from concentrate, bottled, CONCORD",sr_legacy_food,9,2019-04-01,23.7,0.4,0.07,5.37
167802,"Lemon juice from concentrate, bottled, REAL LEMON",sr_legacy_food,9,2019-04-01,25.2,0.47,0.07,5.66
167803,"Cranberry sauce, whole, canned, OCEAN SPRAY",sr_legacy_food,9,2019-04-01,165.0,0.75,0.05,40.4
167804,"Cranberry sauce, jellied, canned, OCEAN SPRAY",sr_legacy_food,9,2019-04-01,167.0,1.05,0.04,40.61
167805,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",sr_legacy_food,9,2019-04-01,45.0,0.5,0.1,10.53
167806,Baobab powder,sr_legacy_food,9,2019-04-01,337.6,3.69,0.47,79.65
167807,"Cherry juice, tart",sr_legacy_food,9,2019-04-01,60.9,0.31,0.54,13.7
167808,"Raspberries, puree, seedless",sr_legacy_food,9,2019-04-01,43.9,1.02,0.87,7.99
167809,"Raspberries, puree, with seeds",sr_legacy_food,9,2019-04-01,59.2,1.1,0.97,11.51
167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",sr_legacy_food,10,2019-04-01,206.0,18.22,14.79,0.0
167811,"Pork, fresh, backfat, raw",sr_legacy_food,10,2019-04-01,809.9,2.92,88.69,0.0
167812,"Pork, fresh, belly, raw",sr_legacy_food,10,2019-04-01,514.4,9.34,53.01,0.0
167813,"Pork, fresh, separable fat, raw",sr_legacy_food,10,2019-04-01,628.3,9.25,65.7,0.0
167814,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,176.8,20.27,10.63,0.0
167815,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,201.0,27.03,10.32,0.0
167816,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)",sr_legacy_food,10,2019-04-01,113.6,21.81,2.93,0.0
167817,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,157.0,28.86,4.62,0.0
167818,"Pork, fresh, loin, whole, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,192.2,19.74,12.58,0.0
167819,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,231.5,27.23,13.62,0.0
167820,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,234.6,27.32,13.92,0.0
167821,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,240.2,27.09,14.65,0.0
167822,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,188.7,19.56,12.27,0.0
167823,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,247.6,26.54,15.71,0.0
167824,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,224.0,23.72,14.35,0.0
167825,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,247.6,24.29,16.71,0.0
167826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,234.4,28.21,13.51,0.0
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,202.0,25.61,11.06,0.0
167828,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,223.2,27.01,12.8,0.0
167829,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",sr_legacy_food,10,2019-04-01,121.4,21.99,3.71,0.0
167830,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,253.2,26.66,16.28,0.0
167831,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,215.0,24.42,13.04,0.0
167832,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,240.1,26.99,14.68,0.0
167833,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",sr_legacy_food,10,2019-04-01,130.4,21.79,4.8,0.0
167834,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,226.0,28.81,12.31,0.0
167835,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,214.2,26.96,11.82,0.0
167836,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,222.4,26.64,12.87,0.0
167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",sr_legacy_food,10,2019-04-01,122.8,21.65,4.02,0.0
167838,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,186.1,31.0,6.9,0.0
167839,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,148.7,21.55,6.94,0.0
167840,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,191.6,29.2,8.31,0.0
167841,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,188.7,26.62,9.14,0.0
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,185.2,26.45,8.82,0.0
167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,230.6,17.18,17.99,0.0
167844,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,285.6,23.28,21.39,0.0
167845,"Pork, fresh, shoulder, whole, separable lean only, raw",sr_legacy_food,10,2019-04-01,142.5,19.55,7.14,0.0
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,223.2,25.33,13.54,0.0
167847,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",sr_legacy_food,10,2019-04-01,186.9,26.76,8.87,0.0
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,220.3,26.68,12.62,0.0
167849,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",sr_legacy_food,10,2019-04-01,180.9,17.42,12.36,0.0
167850,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,259.5,25.07,17.69,0.0
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,251.8,25.58,16.61,0.0
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,225.5,24.21,14.3,0.0
167853,"Pork, fresh, spareribs, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,272.5,15.47,23.4,0.0
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,388.9,29.06,30.3,0.0
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",sr_legacy_food,10,2019-04-01,192.9,27.51,9.21,0.0
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",sr_legacy_food,10,2019-04-01,232.8,12.49,20.32,0.0
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw",sr_legacy_food,10,2019-04-01,228.1,22.45,15.1,0.6
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",sr_legacy_food,10,2019-04-01,161.8,15.95,10.8,0.2
167859,"Pork, fresh, variety meats and by-products, feet, raw",sr_legacy_food,10,2019-04-01,206.0,23.16,12.59,0.0
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",sr_legacy_food,10,2019-04-01,143.9,25.4,4.7,0.0
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw",sr_legacy_food,10,2019-04-01,854.5,1.76,94.16,0.0
167862,"Pork, fresh, variety meats and by-products, liver, raw",sr_legacy_food,10,2019-04-01,128.3,21.39,3.65,2.47
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised",sr_legacy_food,10,2019-04-01,158.7,26.02,4.4,3.76
167864,"Pork, fresh, variety meats and by-products, lungs, raw",sr_legacy_food,10,2019-04-01,80.8,14.08,2.72,0.0
167865,"Pork, fresh, variety meats and by-products, spleen, raw",sr_legacy_food,10,2019-04-01,94.8,17.86,2.59,0.0
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",sr_legacy_food,10,2019-04-01,141.6,28.2,3.2,0.0
167867,"Pork, fresh, variety meats and by-products, stomach, raw",sr_legacy_food,10,2019-04-01,158.7,16.85,10.14,0.0
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",sr_legacy_food,10,2019-04-01,214.8,26.38,12.14,0.0
167869,"Canadian bacon, unprepared",sr_legacy_food,10,2019-04-01,110.2,20.31,2.62,1.34
167870,"Pork, cured, feet, pickled",sr_legacy_food,10,2019-04-01,136.7,11.63,10.02,0.01
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",sr_legacy_food,10,2019-04-01,139.5,20.93,5.53,1.5
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",sr_legacy_food,10,2019-04-01,171.7,22.62,9.02,0.0
167873,"Pork, cured, ham, patties, unheated",sr_legacy_food,10,2019-04-01,311.6,12.78,28.19,1.69
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",sr_legacy_food,10,2019-04-01,116.5,19.56,4.25,0.0
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",sr_legacy_food,10,2019-04-01,240.9,18.49,18.52,0.06
167876,"Pork, cured, ham, whole, separable lean only, unheated",sr_legacy_food,10,2019-04-01,140.9,22.32,5.71,0.05
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",sr_legacy_food,10,2019-04-01,575.8,5.68,61.41,0.09
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",sr_legacy_food,10,2019-04-01,587.3,7.64,61.86,0.0
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",sr_legacy_food,10,2019-04-01,273.9,20.43,21.35,0.0
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",sr_legacy_food,10,2019-04-01,163.1,24.94,7.04,0.0
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",sr_legacy_food,10,2019-04-01,390.2,17.0,35.8,0.0
167882,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",sr_legacy_food,10,2019-04-01,187.2,29.56,7.66,0.0
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",sr_legacy_food,10,2019-04-01,202.9,28.84,9.73,0.0
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",sr_legacy_food,10,2019-04-01,249.1,25.02,16.56,0.0
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",sr_legacy_food,10,2019-04-01,139.0,17.97,7.46,0.0
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",sr_legacy_food,10,2019-04-01,161.6,20.94,8.43,0.49
167887,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",sr_legacy_food,10,2019-04-01,188.2,29.36,7.86,0.0
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",sr_legacy_food,10,2019-04-01,210.3,18.95,14.95,0.0
167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,205.7,19.9,14.01,0.0
167890,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,247.3,26.29,15.79,0.0
167891,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,252.4,27.63,15.76,0.0
167892,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",sr_legacy_food,10,2019-04-01,265.7,25.82,18.05,0.0
167893,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",sr_legacy_food,10,2019-04-01,216.9,27.68,11.8,0.0
167894,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",sr_legacy_food,10,2019-04-01,206.4,28.81,10.13,0.0
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",sr_legacy_food,10,2019-04-01,183.7,19.34,11.82,0.0
167896,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,265.4,26.49,17.71,0.0
167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",sr_legacy_food,10,2019-04-01,352.1,21.75,29.46,0.0
167898,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",sr_legacy_food,10,2019-04-01,162.9,28.41,5.47,0.0
167899,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,162.5,28.19,5.53,0.0
167900,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,184.4,29.62,7.32,0.0
167901,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",sr_legacy_food,10,2019-04-01,114.6,22.81,2.59,0.0
167902,"Pork, fresh, ground, raw",sr_legacy_food,10,2019-04-01,258.2,16.88,21.19,0.0
167903,"Pork, fresh, ground, cooked",sr_legacy_food,10,2019-04-01,289.7,25.69,20.77,0.0
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",sr_legacy_food,10,2019-04-01,192.4,29.86,8.11,0.0
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",sr_legacy_food,10,2019-04-01,139.8,26.04,3.96,0.0
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",sr_legacy_food,10,2019-04-01,227.2,26.07,13.66,0.0
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",sr_legacy_food,10,2019-04-01,137.8,21.23,5.88,0.0
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",sr_legacy_food,10,2019-04-01,202.8,29.47,9.44,0.0
167909,"HORMEL, Cure 81 Ham",sr_legacy_food,10,2019-04-01,106.9,18.43,3.59,0.21
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",sr_legacy_food,10,2019-04-01,119.0,18.2,3.07,4.63
167911,HORMEL Canadian Style Bacon,sr_legacy_food,10,2019-04-01,119.5,16.88,4.94,1.87
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",sr_legacy_food,10,2019-04-01,160.8,28.95,5.0,0.0
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",sr_legacy_food,10,2019-04-01,182.3,28.35,7.66,0.0
167914,"Pork, cured, bacon, cooked, baked",sr_legacy_food,10,2019-04-01,537.8,35.73,43.27,1.35
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,121.2,21.41,3.56,0.87
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",sr_legacy_food,10,2019-04-01,95.7,15.43,3.48,0.67
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,128.4,20.92,4.43,1.2
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",sr_legacy_food,10,2019-04-01,132.8,22.04,4.3,1.48
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",sr_legacy_food,10,2019-04-01,136.7,24.14,4.25,0.48
