fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g,fiber_g
173172,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",sr_legacy_food,14,2019-04-01,1876.0,8.13,13.34,73.92,18.1
173173,"Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6",sr_legacy_food,14,2019-04-01,38.0,0.68,0.06,9.2,0.2
173174,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",sr_legacy_food,14,2019-04-01,1810.0,27.87,13.46,50.0,18.2
173175,"Beverages, Acai berry drink, fortified",sr_legacy_food,14,2019-04-01,62.0,0.83,0.83,12.83,1.2
173176,"Alcoholic beverage, wine, dessert, sweet",sr_legacy_food,14,2019-04-01,671.0,0.2,0.0,13.69,0.0
173177,"Beverages, Whey protein powder isolate",sr_legacy_food,14,2019-04-01,359.0,58.14,1.16,29.07,0.0
173178,"Beverages, Orange juice, light, No pulp",sr_legacy_food,14,2019-04-01,87.0,0.21,0.0,5.42,0.0
173179,"Beverages, The COCA-COLA company, Hi-C Flashin' Fruit Punch",sr_legacy_food,14,2019-04-01,45.0,0.0,0.0,12.5,0.0
173180,"Beverages, Protein powder whey based",sr_legacy_food,14,2019-04-01,1472.0,78.13,1.56,6.25,3.1
173181,"Beverages, Protein powder soy based",sr_legacy_food,14,2019-04-01,388.0,55.56,5.56,28.89,6.7
173182,"Beverages, rich chocolate, powder",sr_legacy_food,14,2019-04-01,372.0,0.0,0.0,92.96,0.0
173183,"Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG (Gerolsteiner), naturally sparkling, mineral bottled water",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0,0.0
173184,"Beverages, chocolate malt, powder, prepared with fat free milk",sr_legacy_food,14,2019-04-01,205.0,3.25,0.17,8.64,0.0
173185,"Alcoholic beverage, wine, table, all",sr_legacy_food,14,2019-04-01,83.0,0.07,0.0,2.72,0.0
173186,"Beverages, V8 SPLASH Smoothies, Peach Mango",sr_legacy_food,14,2019-04-01,37.0,1.22,0.0,7.76,0.0
173187,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",sr_legacy_food,14,2019-04-01,21.0,0.83,1.46,1.25,0.4
173188,"Beverages, The COCA-COLA company, Glaceau Vitamin Water, Revive Fruit Punch, fortified",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0,0.0
173189,"Beverages, MINUTE MAID, Lemonada, Limeade",sr_legacy_food,14,2019-04-01,50.0,0.0,0.0,13.75,0.0
173190,"Alcoholic beverage, wine, table, red",sr_legacy_food,14,2019-04-01,356.0,0.07,0.0,2.61,0.0
173191,"Alcoholic Beverage, wine, table, red, Barbera",sr_legacy_food,14,2019-04-01,355.0,0.07,0.0,2.79,
173192,"Alcoholic Beverage, wine, table, red, Zinfandel",sr_legacy_food,14,2019-04-01,88.0,0.07,0.0,2.86,
173193,"Alcoholic Beverage, wine, table, red, Petite Sirah",sr_legacy_food,14,2019-04-01,356.0,0.07,0.0,2.68,
173194,"Alcoholic Beverage, wine, table, red, Claret",sr_legacy_food,14,2019-04-01,83.0,0.07,0.0,3.01,
173195,"Alcoholic beverage, wine, table, white, Chenin Blanc",sr_legacy_food,14,2019-04-01,80.0,0.07,0.0,3.31,
173196,"Alcoholic beverage, wine, table, white, Fume Blanc",sr_legacy_food,14,2019-04-01,343.0,0.07,0.0,2.27,
173197,"Beverages, Mixed vegetable and fruit juice drink, with added nutrients",sr_legacy_food,14,2019-04-01,122.0,0.04,0.01,7.47,0.0
173198,"Alcoholic beverage, wine, table, white, Muller Thurgau",sr_legacy_food,14,2019-04-01,76.0,0.07,0.0,3.48,
173199,"Carbonated beverage, cream soda",sr_legacy_food,14,2019-04-01,213.0,0.0,0.0,13.3,0.0
173200,"Alcoholic beverage, wine, table, white, Riesling",sr_legacy_food,14,2019-04-01,80.0,0.07,0.0,3.74,
173201,"Alcoholic beverage, wine, table, white, Sauvignon Blanc",sr_legacy_food,14,2019-04-01,340.0,0.07,0.0,2.05,
173202,"Alcoholic beverage, wine, table, white, late harvest",sr_legacy_food,14,2019-04-01,112.0,0.07,0.0,13.39,
173203,"Beverages, carbonated, grape soda",sr_legacy_food,14,2019-04-01,180.0,0.0,0.0,11.2,0.0
173204,"Beverages, carbonated, low calorie, other than cola or pepper,  without caffeine",sr_legacy_food,14,2019-04-01,0.0,0.1,0.0,0.0,0.0
173205,"Beverages, carbonated, lemon-lime soda, no caffeine",sr_legacy_food,14,2019-04-01,41.0,0.09,0.0,10.42,0.0
173206,"Beverages, carbonated, SPRITE, lemon-lime, without caffeine",sr_legacy_food,14,2019-04-01,165.0,0.05,0.02,10.14,0.0
173207,"Beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine",sr_legacy_food,14,2019-04-01,0.0,0.1,0.0,0.0,0.0
173208,"Alcoholic Beverage, wine, table, red, Burgundy",sr_legacy_food,14,2019-04-01,360.0,0.07,0.0,3.69,
173209,"Beverages, carbonated, pepper-type, contains caffeine",sr_legacy_food,14,2019-04-01,172.0,0.0,0.1,10.4,0.0
173210,"Beverages, Energy drink, RED BULL",sr_legacy_food,14,2019-04-01,179.0,0.46,0.0,10.23,0.0
173211,"Beverages, tea, black, ready to drink, decaffeinated, diet",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.83,0.0
173212,"Beverages, tea, black, ready to drink, decaffeinated",sr_legacy_food,14,2019-04-01,157.0,0.0,0.0,8.75,0.0
173213,"Beverages, grape juice drink, canned",sr_legacy_food,14,2019-04-01,237.0,0.0,0.0,14.55,0.1
173214,"Beverages, Cranberry juice cocktail",sr_legacy_food,14,2019-04-01,52.0,0.0,0.34,12.25,
173215,"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet",sr_legacy_food,14,2019-04-01,8.0,0.1,0.0,0.1,0.0
173216,"Lemonade, frozen concentrate, white",sr_legacy_food,14,2019-04-01,196.0,0.22,0.7,49.89,0.3
173217,"Lemonade, frozen concentrate, white, prepared with water",sr_legacy_food,14,2019-04-01,168.0,0.07,0.04,10.42,0.0
173218,"Beverages, SNAPPLE, tea, black and green, ready to drink, lemon, diet",sr_legacy_food,14,2019-04-01,2.0,0.1,0.0,0.1,0.0
173219,"Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk",sr_legacy_food,14,2019-04-01,359.0,3.67,3.21,10.67,0.0
173220,"Beverages, Malted drink mix, natural, powder, dairy based.",sr_legacy_food,14,2019-04-01,428.0,14.29,9.52,71.21,0.1
173221,"Beverages, Malted drink mix, natural, powder, prepared with whole milk",sr_legacy_food,14,2019-04-01,369.0,3.86,3.62,10.23,0.1
173222,"Beverages, OVALTINE, chocolate malt powder",sr_legacy_food,14,2019-04-01,372.0,0.0,0.0,92.96,0.0
173223,"Beverages, orange and apricot juice drink, canned",sr_legacy_food,14,2019-04-01,51.0,0.3,0.1,12.7,0.1
173224,"Beverages, pineapple and grapefruit juice drink, canned",sr_legacy_food,14,2019-04-01,47.0,0.2,0.1,11.6,0.1
173225,"Beverages, pineapple and orange juice drink, canned",sr_legacy_food,14,2019-04-01,50.0,1.3,0.0,11.8,0.1
173226,"Shake, fast food, vanilla",sr_legacy_food,14,2019-04-01,148.0,3.37,6.52,19.59,0.9
173227,"Beverages, tea, black, brewed, prepared with tap water",sr_legacy_food,14,2019-04-01,4.0,0.0,0.0,0.3,0.0
173228,"Beverages, tea, instant, decaffeinated, lemon, diet",sr_legacy_food,14,2019-04-01,1412.0,3.3,0.6,85.4,0.0
173229,"Beverages, tea, instant, decaffeinated, lemon, sweetened",sr_legacy_food,14,2019-04-01,1679.0,0.12,0.73,98.55,0.0
173230,"Beverages, tea, instant, unsweetened, powder",sr_legacy_food,14,2019-04-01,315.0,20.21,0.0,58.66,8.5
173231,"Beverages, tea, instant, lemon, diet",sr_legacy_food,14,2019-04-01,7.0,0.02,0.0,0.44,0.0
173232,"Beverages, tea, herb, other than chamomile, brewed",sr_legacy_food,14,2019-04-01,1.0,0.0,0.0,0.2,0.0
173233,"Beverages, water, bottled, PERRIER",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0,0.0
173234,"Beverages, water, bottled, POLAND SPRING",sr_legacy_food,14,2019-04-01,0.0,0.0,0.0,0.0,0.0
173235,"Beverages, orange-flavor drink, breakfast type, powder",sr_legacy_food,14,2019-04-01,386.0,0.0,0.0,98.94,0.4
173236,"Beverages, orange-flavor drink, breakfast type, powder, prepared with water",sr_legacy_food,14,2019-04-01,206.0,0.0,0.0,12.65,0.1
173237,"Beverages, Orange-flavor drink, breakfast type, low calorie, powder",sr_legacy_food,14,2019-04-01,908.0,3.6,0.0,85.9,3.8
173238,"English muffins, plain, unenriched, without calcium propionate (includes sourdough)",sr_legacy_food,18,2019-04-01,983.0,7.7,1.8,46.0,2.7
173239,"Pie, apple, commercially prepared, unenriched flour",sr_legacy_food,18,2019-04-01,992.0,1.9,11.0,34.0,1.6
173240,"Pie, fried pies, cherry",sr_legacy_food,18,2019-04-01,1322.0,3.0,16.1,42.6,2.6
173241,"Tortillas, ready-to-bake or -fry, corn, without added salt",sr_legacy_food,18,2019-04-01,929.0,5.7,2.5,46.6,5.2
173242,"Tortillas, ready-to-bake or -fry, flour, without added calcium",sr_legacy_food,18,2019-04-01,1360.0,8.7,7.1,55.6,3.3
173243,"Cake, pound, commercially prepared, fat-free",sr_legacy_food,18,2019-04-01,1184.0,5.4,1.2,61.0,1.1
173244,"Cake, yellow, light, dry mix",sr_legacy_food,18,2019-04-01,1690.0,4.7,5.5,84.1,1.3
173245,"Archway Home Style Cookies, Coconut Macaroon",sr_legacy_food,18,2019-04-01,1924.0,3.02,22.55,61.23,5.1
173246,"Archway Home Style Cookies, Date Filled Oatmeal",sr_legacy_food,18,2019-04-01,400.0,4.67,12.05,68.16,2.1
173247,"Archway Home Style Cookies, Dutch Cocoa",sr_legacy_food,18,2019-04-01,1802.0,4.5,14.99,69.44,2.6
173248,"Archway Home Style Cookies, Frosty Lemon",sr_legacy_food,18,2019-04-01,1799.0,4.41,17.11,64.78,0.7
173249,"Archway Home Style Cookies, Iced Molasses",sr_legacy_food,18,2019-04-01,420.0,3.5,14.43,69.12,1.0
173250,"Archway Home Style Cookies, Old Fashioned Molasses",sr_legacy_food,18,2019-04-01,1698.0,4.27,11.83,70.55,1.1
173251,"Archway Home Style Cookies, Old Fashioned Windmill Cookies",sr_legacy_food,18,2019-04-01,468.0,5.17,17.55,72.23,1.8
173252,"Archway Home Style Cookies, Peanut Butter",sr_legacy_food,18,2019-04-01,2008.0,9.0,24.28,58.48,2.8
173253,"Archway Home Style Cookies, Raspberry Filled",sr_legacy_food,18,2019-04-01,1675.0,4.35,13.26,65.92,2.2
173254,"George Weston Bakeries, Brownberry Sage and Onion Stuffing Mix, dry",sr_legacy_food,18,2019-04-01,390.0,13.3,5.1,72.7,5.4
173255,"Keebler, Keebler Chocolate Graham SELECTS",sr_legacy_food,18,2019-04-01,1946.0,7.1,16.6,71.8,
173256,"Continental Mills, Krusteaz Almond Poppyseed Muffin Mix, Artificially Flavored, dry",sr_legacy_food,18,2019-04-01,418.0,5.6,10.3,75.6,1.7
173257,"Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered",sr_legacy_food,18,2019-04-01,2293.0,8.0,32.8,55.2,
173258,"Nabisco, Nabisco Ritz Crackers",sr_legacy_food,18,2019-04-01,492.0,7.23,23.21,63.51,2.3
173259,"Pillsbury, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",sr_legacy_food,18,2019-04-01,985.0,6.4,2.79,47.07,1.6
173260,"Pillsbury, Chocolate Chip Cookies, refrigerated dough",sr_legacy_food,18,2019-04-01,450.0,3.82,21.26,60.75,1.7
173261,"Pillsbury, Crusty French Loaf, refrigerated dough",sr_legacy_food,18,2019-04-01,1019.0,8.59,2.88,46.35,2.6
173262,"Sorghum flour, refined, unenriched",sr_legacy_food,20,2019-04-01,1492.0,9.53,1.24,76.85,1.9
173263,"Rice, brown, parboiled, cooked, UNCLE BENS",sr_legacy_food,20,2019-04-01,614.0,3.09,0.85,31.33,1.7
173264,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES",sr_legacy_food,20,2019-04-01,200.0,4.21,1.7,40.75,1.9
173265,"Pasta, gluten-free, corn and rice flour, cooked",sr_legacy_food,20,2019-04-01,748.0,3.2,1.0,38.05,1.4
173266,"Fast foods, biscuit, with egg and bacon",sr_legacy_food,21,2019-04-01,305.0,11.33,20.73,19.06,0.5
173267,"Fast foods, biscuit, with egg and ham",sr_legacy_food,21,2019-04-01,973.0,10.64,14.08,16.37,0.4
173268,"Fast foods, biscuit, with crispy chicken fillet",sr_legacy_food,21,2019-04-01,1255.0,11.93,14.93,30.56,1.4
173269,"Fast foods, croissant, with egg, cheese, and bacon",sr_legacy_food,21,2019-04-01,1210.0,12.92,16.4,22.5,1.0
173270,"Fast foods, croissant, with egg, cheese, and ham",sr_legacy_food,21,2019-04-01,261.0,12.45,14.95,18.98,0.9
173271,"Fast foods, croissant, with egg, cheese, and sausage",sr_legacy_food,21,2019-04-01,1289.0,12.09,21.78,15.9,1.8
173272,"Fast foods, egg, scrambled",sr_legacy_food,21,2019-04-01,212.0,13.84,16.18,2.08,0.0
173273,"Fast foods, potatoes, hash browns, round pieces or patty",sr_legacy_food,21,2019-04-01,1140.0,2.58,17.04,28.88,2.7
173274,"Fast foods, vanilla, light, soft-serve ice cream, with cone",sr_legacy_food,21,2019-04-01,681.0,4.24,4.86,26.36,0.1
173275,"Fast foods, sundae, caramel",sr_legacy_food,21,2019-04-01,820.0,4.71,5.98,31.81,0.0
173276,"Fast foods, sundae, hot fudge",sr_legacy_food,21,2019-04-01,753.0,3.57,5.46,30.17,0.0
173277,"Fast foods, burrito, with beans and beef",sr_legacy_food,21,2019-04-01,801.0,11.52,7.47,19.52,3.0
173278,"Fast foods, burrito, with beans, cheese, and beef",sr_legacy_food,21,2019-04-01,180.0,7.03,6.8,23.37,3.7
173279,"PIZZA HUT 12"" Pepperoni Pizza, Hand-Tossed Crust",sr_legacy_food,21,2019-04-01,280.0,12.86,11.38,31.55,1.7
173280,"PIZZA HUT 12"" Pepperoni Pizza, Pan Crust",sr_legacy_food,21,2019-04-01,298.0,11.97,14.21,30.49,1.8
173281,"PIZZA HUT 12"" Super Supreme Pizza, Hand-Tossed Crust",sr_legacy_food,21,2019-04-01,243.0,10.9,10.72,25.62,2.0
173282,"DOMINO'S 14"" Cheese Pizza, Classic Hand-Tossed Crust",sr_legacy_food,21,2019-04-01,1075.0,10.8,8.97,33.24,2.2
173283,"DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust",sr_legacy_food,21,2019-04-01,1111.0,10.76,9.83,33.48,2.4
173284,"PAPA JOHN'S 14"" Cheese Pizza, Original Crust",sr_legacy_food,21,2019-04-01,1089.0,11.53,9.25,32.74,1.9
173285,"PAPA JOHN'S 14"" Pepperoni Pizza, Original Crust",sr_legacy_food,21,2019-04-01,275.0,11.97,11.86,30.04,1.2
173286,"PAPA JOHN'S 14"" The Works Pizza, Original Crust",sr_legacy_food,21,2019-04-01,1003.0,10.27,10.21,26.69,2.5
173287,"PAPA JOHN'S 14"" Cheese Pizza, Thin Crust",sr_legacy_food,21,2019-04-01,295.0,12.29,15.66,26.26,2.3
173288,"LITTLE CAESARS 14"" Pepperoni Pizza, Large Deep Dish Crust",sr_legacy_food,21,2019-04-01,1109.0,12.93,10.81,29.03,1.5
173289,"LITTLE CAESARS 14"" Cheese Pizza, Thin Crust",sr_legacy_food,21,2019-04-01,309.0,16.23,16.99,22.85,1.6
173290,"PIZZA HUT 14"" Cheese Pizza, Hand-Tossed Crust",sr_legacy_food,21,2019-04-01,1152.0,11.98,10.42,33.42,2.4
173291,"PIZZA HUT 14"" Cheese Pizza, Pan Crust",sr_legacy_food,21,2019-04-01,276.0,10.85,11.25,32.85,2.1
173292,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust",sr_legacy_food,21,2019-04-01,266.0,11.39,9.69,33.33,2.3
173293,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust",sr_legacy_food,21,2019-04-01,1133.0,10.81,10.54,33.17,2.2
173294,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thin crust",sr_legacy_food,21,2019-04-01,302.0,12.85,13.95,31.2,2.5
173295,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, regular crust",sr_legacy_food,21,2019-04-01,1180.0,11.74,11.91,31.98,2.3
173296,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thick crust",sr_legacy_food,21,2019-04-01,287.0,11.49,12.58,31.84,2.2
173297,"McDONALD'S, Chicken McNUGGETS",sr_legacy_food,21,2019-04-01,1263.0,15.79,19.81,15.09,
173298,"McDONALD'S, Hash Brown",sr_legacy_food,21,2019-04-01,271.0,2.48,16.3,28.56,2.8
173299,"McDONALD'S, Hotcakes (plain)",sr_legacy_food,21,2019-04-01,954.0,6.0,5.84,38.27,1.4
173300,"McDONALD'S, Bacon, Egg & Cheese McGRIDDLES",sr_legacy_food,21,2019-04-01,1137.0,12.03,13.19,26.19,0.8
173301,"McDONALD'S, Hot Caramel Sundae",sr_legacy_food,21,2019-04-01,787.0,3.58,4.89,33.36,0.0
173302,"McDONALD'S, Hot Fudge Sundae",sr_legacy_food,21,2019-04-01,186.0,4.14,5.91,30.05,0.4
173303,"McDONALD'S, McFLURRY with M&M'S CANDIES",sr_legacy_food,21,2019-04-01,741.0,4.02,6.46,26.82,0.2
173304,"McDONALD'S, McFLURRY with OREO cookies",sr_legacy_food,21,2019-04-01,165.0,3.97,5.66,25.55,0.1
173305,"McDONALD'S, McCHICKEN Sandwich",sr_legacy_food,21,2019-04-01,273.0,10.43,13.21,27.97,1.3
173306,"McDONALD'S, McCHICKEN Sandwich (without mayonnaise)",sr_legacy_food,21,2019-04-01,240.0,11.08,8.46,30.95,1.4
173307,"McDONALD'S, Egg McMUFFIN",sr_legacy_food,21,2019-04-01,955.0,13.64,9.66,21.67,1.1
173308,"McDONALD'S, Sausage McMUFFIN",sr_legacy_food,21,2019-04-01,333.0,12.66,21.06,24.52,1.4
173309,"McDONALD'S, Deluxe Breakfast, with syrup and margarine",sr_legacy_food,21,2019-04-01,1193.0,7.56,15.23,29.48,1.0
173310,"McDONALD'S, Hotcakes and Sausage",sr_legacy_food,21,2019-04-01,1230.0,7.81,12.5,37.55,1.6
173311,"McDONALD'S, Hotcakes (with 2 pats margarine & syrup)",sr_legacy_food,21,2019-04-01,1138.0,4.05,8.06,46.08,0.9
173312,"McDONALD'S, Bacon Ranch Salad with Grilled Chicken",sr_legacy_food,21,2019-04-01,339.0,10.28,3.14,3.64,1.0
173313,"McDONALD'S, Fruit 'n Yogurt Parfait (without granola)",sr_legacy_food,21,2019-04-01,377.0,2.47,1.13,17.67,0.9
173314,"McDONALD'S, FILET-O-FISH (without tartar sauce)",sr_legacy_food,21,2019-04-01,243.0,12.47,7.62,31.08,1.0
173315,"BURGER KING, CROISSAN'WICH with Sausage, Egg and Cheese",sr_legacy_food,21,2019-04-01,308.0,12.09,21.78,15.9,1.8
173316,"BURGER KING, CROISSAN'WICH with Sausage and Cheese",sr_legacy_food,21,2019-04-01,376.0,13.73,25.45,23.0,0.7
173317,"Fast foods, hamburger; single, large patty; with condiments, vegetables and mayonnaise",sr_legacy_food,21,2019-04-01,946.0,11.34,12.37,17.33,1.5
173318,"Fast foods, hamburger; single, regular patty; double decker bun with condiments and special sauce",sr_legacy_food,21,2019-04-01,1084.0,12.17,13.3,22.69,1.4
173319,"Fast foods, cheeseburger; double, regular patty; with condiments",sr_legacy_food,21,2019-04-01,282.0,16.24,16.18,17.97,0.9
173320,"Fast foods, cheeseburger; double, large patty; with condiments",sr_legacy_food,21,2019-04-01,1136.0,16.96,16.22,14.43,1.0
173321,"Fast foods, chicken tenders",sr_legacy_food,21,2019-04-01,1136.0,19.22,13.95,17.25,1.2
173322,"Fast foods, bagel, with egg, sausage patty, cheese, and condiments",sr_legacy_food,21,2019-04-01,1235.0,12.98,16.97,22.64,0.2
173323,"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments",sr_legacy_food,21,2019-04-01,282.0,15.95,14.07,22.99,0.2
173324,"Light Ice Cream, soft serve, blended with milk chocolate candies",sr_legacy_food,21,2019-04-01,182.0,4.02,6.46,26.82,0.2
173325,"Macaroni and Cheese, canned entree",sr_legacy_food,22,2019-04-01,342.0,3.38,2.46,11.52,0.5
173326,"HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen",sr_legacy_food,22,2019-04-01,983.0,8.9,8.6,30.4,1.1
173327,"HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen",sr_legacy_food,22,2019-04-01,1131.0,9.16,15.0,24.69,1.5
173328,"Ravioli, cheese-filled, canned",sr_legacy_food,22,2019-04-01,324.0,2.48,1.45,13.64,1.3
173329,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",sr_legacy_food,22,2019-04-01,405.0,3.24,3.41,13.26,1.5
173330,"Beef stew, canned entree",sr_legacy_food,22,2019-04-01,413.0,4.41,5.53,7.85,0.9
173331,"Chicken pot pie, frozen entree, prepared",sr_legacy_food,22,2019-04-01,204.0,5.11,11.85,19.21,1.1
173332,"Beef, corned beef hash, with potato, canned",sr_legacy_food,22,2019-04-01,687.0,8.73,10.24,9.27,1.1
173333,"Lasagna, cheese, frozen, prepared",sr_legacy_food,22,2019-04-01,542.0,6.54,5.33,13.84,1.7
173334,"Lasagna with meat & sauce, frozen entree",sr_legacy_food,22,2019-04-01,124.0,6.63,4.42,14.39,1.4
173335,"Burrito, beef and bean, frozen",sr_legacy_food,22,2019-04-01,999.0,7.26,9.61,30.84,4.2
173336,"Burrito, bean and cheese, frozen",sr_legacy_food,22,2019-04-01,221.0,7.07,6.3,34.01,3.4
173337,"Macaroni and Cheese, canned, microwavable",sr_legacy_food,22,2019-04-01,559.0,5.98,5.99,13.96,0.4
173338,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved",sr_legacy_food,22,2019-04-01,536.0,6.97,3.89,16.32,1.3
173339,"Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)",sr_legacy_food,22,2019-04-01,529.0,5.65,1.56,22.46,0.7
173340,"Macaroni and cheese dinner with dry sauce mix, boxed, uncooked",sr_legacy_food,22,2019-04-01,1587.0,13.86,4.82,70.12,3.2
173341,"Macaroni and cheese, dry mix, prepared with 2% milk and 80% stick margarine from dry mix",sr_legacy_food,22,2019-04-01,190.0,4.89,8.28,23.93,1.2
173342,"Macaroni and cheese, frozen entree",sr_legacy_food,22,2019-04-01,624.0,5.6,6.41,17.28,1.1
173343,Potato salad with egg,sr_legacy_food,22,2019-04-01,157.0,1.96,9.4,16.18,1.3
173344,Pulled pork in barbecue sauce,sr_legacy_food,22,2019-04-01,701.0,13.19,4.42,18.74,1.2
173345,"Corn dogs, frozen, prepared",sr_legacy_food,22,2019-04-01,250.0,8.57,12.02,26.96,1.0
173346,"Chicken tenders, breaded, frozen, prepared",sr_legacy_food,22,2019-04-01,1005.0,14.62,13.58,14.86,1.7
173347,"RICE-A-RONI, chicken flavor, unprepared",sr_legacy_food,22,2019-04-01,1490.0,10.64,1.04,76.08,1.2
173348,"Rice and vermicelli mix, chicken flavor, prepared with 80% margarine",sr_legacy_food,22,2019-04-01,568.0,2.65,3.45,23.54,0.7
173349,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",sr_legacy_food,13,2019-04-01,130.0,21.39,4.97,0.0,0.0
173350,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",sr_legacy_food,13,2019-04-01,214.0,20.49,14.06,0.0,0.0
173351,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",sr_legacy_food,13,2019-04-01,1208.0,24.6,20.36,0.0,0.0
173352,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",sr_legacy_food,13,2019-04-01,215.0,20.28,14.19,0.0,0.0
173353,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",sr_legacy_food,13,2019-04-01,1175.0,25.18,19.22,0.0,0.0
173354,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",sr_legacy_food,13,2019-04-01,558.0,21.41,4.66,0.0,0.0
173355,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",sr_legacy_food,13,2019-04-01,181.0,26.07,7.68,0.0,0.0
173356,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, select, raw",sr_legacy_food,13,2019-04-01,593.0,20.93,5.79,0.0,0.0
173357,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, raw",sr_legacy_food,13,2019-04-01,143.0,20.39,6.12,0.0,0.0
173358,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",sr_legacy_food,13,2019-04-01,772.0,26.07,8.11,0.0,0.0
173359,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, raw",sr_legacy_food,13,2019-04-01,166.0,19.38,9.22,0.0,0.0
173360,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",sr_legacy_food,13,2019-04-01,887.0,25.29,11.52,0.0,0.0
173361,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",sr_legacy_food,13,2019-04-01,150.0,20.74,6.85,0.0,0.0
173362,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",sr_legacy_food,13,2019-04-01,787.0,26.88,8.13,0.0,0.0
173363,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, raw",sr_legacy_food,13,2019-04-01,137.0,20.98,5.21,0.0,0.0
173364,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",sr_legacy_food,13,2019-04-01,696.0,28.01,5.17,0.0,0.0
173365,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, raw",sr_legacy_food,13,2019-04-01,144.0,20.54,6.22,0.0,0.0
173366,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",sr_legacy_food,13,2019-04-01,740.0,26.22,7.2,0.0,0.0
173367,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",sr_legacy_food,13,2019-04-01,129.0,21.69,4.0,0.0,0.0
173368,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",sr_legacy_food,13,2019-04-01,928.0,24.93,12.79,0.0,0.0
173369,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",sr_legacy_food,13,2019-04-01,143.0,20.93,5.89,0.0,0.0
173370,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",sr_legacy_food,13,2019-04-01,740.0,27.12,6.78,0.0,0.0
